Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,MKNSSDCR60GB-DX,Mushkin,Chronos Deluxe 60GB,817,52.6,82,https://ssd.userbenchmark.com/SpeedTest/5641/MKNSSDCR60GB-DX
SSD,AGT3-25SAT3-240G,OCZ,Agility 3 240GB,818,52.5,6805,https://ssd.userbenchmark.com/OCZ-Agility-3-240GB/Rating/369
SSD,SSD9SC240GMDA-RB,PNY,XLR8 240GB,819,52.5,452,https://ssd.userbenchmark.com/SpeedTest/4356/SSD2SC240GC2DH16T-T
SSD,SSD2SC240GC2DH16T,PNY,XLR8 240GB,819,52.5,452,https://ssd.userbenchmark.com/SpeedTest/4356/SSD2SC240GC2DH16T-T
SSD,WDS240G1G0B,WD,Green SATA M.2 240GB,820,52.4,3868,https://ssd.userbenchmark.com/SpeedTest/211712/WDC-WDS240G1G0B-00RC30
SSD,CSSD-F240GB3-BK,Corsair,Force 3 240GB,821,51.9,3874,https://ssd.userbenchmark.com/Corsair-Force-3-240GB/Rating/1454
SSD,MTFDDAT256MAM-1K2,Micron,C400 RealSSD mSATA 256GB,822,51.8,336,https://ssd.userbenchmark.com/SpeedTest/4639/MTFDDAT256MAM-1K2
SSD,SMS200S3/60G,Kingston,SSDNow mS200 mSATA 60GB,823,51.8,209,https://ssd.userbenchmark.com/SpeedTest/5751/KINGSTON-SMS200S360G
SSD,MKNSSDCR60GB,Mushkin,Chronos 60GB,824,51,79,https://ssd.userbenchmark.com/SpeedTest/1564/MKNSSDCR60GB
SSD,SDSSDA-480G-G25,SanDisk,SSD Plus 480GB,825,50.9,8868,https://ssd.userbenchmark.com/SpeedTest/131770/SanDisk-SDSSDA480G
SSD,SDSSDA-480G-G26,SanDisk,SSD Plus 480GB,825,50.9,8868,https://ssd.userbenchmark.com/SpeedTest/131770/SanDisk-SDSSDA480G
SSD,SV300S37A/480G,Kingston,SSDNow V300 480GB,826,50.8,8110,https://ssd.userbenchmark.com/Kingston-SSDNow-V300-480GB/Rating/3480
SSD,,Samsung,PM830 mSATA 64GB,827,50.8,169,https://ssd.userbenchmark.com/SpeedTest/4586/SAMSUNG-SSD-PM830-mSATA-64GB
SSD,,Liteonit,LMS-32L6M mSATA 32GB,828,50.6,187,https://ssd.userbenchmark.com/SpeedTest/5079/LITEONIT-LMS-32L6M-mSATA-32GB
SSD,,PNY,SSD2SC120G3LC726B104-370P 120GB,829,50.4,51,https://ssd.userbenchmark.com/SpeedTest/8341/SSD2SC120G3LC726B104-370P
SSD,,Adata,XM11 128GB,830,50.4,138,https://ssd.userbenchmark.com/SpeedTest/8415/ADATA-XM11-128GB
SSD,,Samsung,MZNTD128HAGM-00000 128GB,831,50.2,636,https://ssd.userbenchmark.com/SpeedTest/4106/SAMSUNG-MZNTD128HAGM-00000
SSD,SV300S37A/60G,Kingston,SSDNow V300 60GB,832,49.7,15565,https://ssd.userbenchmark.com/SpeedTest/1905/KINGSTON-SV300S37A60G
SSD,TS64GSSD340,Transcend,SSD340 64GB,833,49.5,141,https://ssd.userbenchmark.com/SpeedTest/10576/TS64GSSD-340
SSD,,Liteonit,LAT-256M2S 256GB,834,49.4,366,https://ssd.userbenchmark.com/SpeedTest/8201/LITEONIT-LAT-256M2S
SSD,,Samsung,MZMTD128HAFV-000L1 128GB,835,49.2,1625,https://ssd.userbenchmark.com/SpeedTest/3377/SAMSUNG-MZMTD128HAFV-000L1
SSD,MKNSSDCR480GB,Mushkin,Chronos 480GB,836,48.8,174,https://ssd.userbenchmark.com/SpeedTest/2434/MKNSSDCR480GB
SSD,MTFDDAT128MAM-1J2,Micron,C400 RealSSD mSATA 128GB,837,48.7,486,https://ssd.userbenchmark.com/SpeedTest/6355/MTFDDAT128MAM-1J2
SSD,,Samsung,MZMPC064HBDR-000L1 64GB,838,48.6,81,https://ssd.userbenchmark.com/SpeedTest/5687/SAMSUNG-MZMPC064HBDR-000L1
SSD,AGT3-25SAT3-120G,OCZ,Agility 3 120GB,839,48.3,22804,https://ssd.userbenchmark.com/OCZ-Agility-3-120GB/Rating/2262
SSD,,OCZ,SOLID3 120GB,840,47.7,958,https://ssd.userbenchmark.com/SpeedTest/1435/OCZ-SOLID3
SSD,,Crucial,C300-CTFDDAC128M 128GB,841,47.6,254,https://ssd.userbenchmark.com/SpeedTest/2610/C300-CTFDDAC128M
SSD,,OCZ,OCTANE 128GB,842,47.6,209,https://ssd.userbenchmark.com/SpeedTest/5496/OCZ-OCTANE
SSD,CSSD-F120GB3-BK,Corsair,Force 3 120GB,843,47.3,15586,https://ssd.userbenchmark.com/Corsair-Force-3-120GB/Rating/2243
SSD,TS128GSSD320,Transcend,SSD320 128GB,844,47,993,https://ssd.userbenchmark.com/SpeedTest/5322/TS128GSSD320
SSD,SSDSA2BZ300G3,Intel,710 Series 300GB,845,47,23,https://ssd.userbenchmark.com/SpeedTest/17911/INTEL-SSDSA2BZ300G3S
SSD,CSSD-F180GB3-BK,Corsair,Force 3 180GB,846,46.9,938,https://ssd.userbenchmark.com/SpeedTest/3275/Corsair-Force-3-SSD
SSD,AS511S3-60GM-C,Adata,S511 60GB,847,46.9,20,https://ssd.userbenchmark.com/SpeedTest/5776/ADATA-SS-D-S511-60GB
SSD,SSDSA2CW300G3,Intel,320 Series 300GB,848,46.7,1116,https://ssd.userbenchmark.com/SpeedTest/3362/INTEL-SSDSA2CW300G3
SSD,PT60GS25SSDR,Patriot,Torch 60GB,849,46.4,102,https://ssd.userbenchmark.com/SpeedTest/24101/Patriot-Torch
SSD,,Plextor,PX-128M2S 128GB,850,46.2,136,https://ssd.userbenchmark.com/SpeedTest/5774/PLEXTOR--PX-128M2S
SSD,,PNY,SSD2SC120G726A104-475-27796 120GB,851,46.2,194,https://ssd.userbenchmark.com/SpeedTest/5173/SSD2SC120G726A104-475-27796
SSD,,Liteonit,LSS-24L6G 24GB,852,46.1,122,https://ssd.userbenchmark.com/SpeedTest/1985/LITEONIT-LSS-24L6G
SSD,WDS240G2G0A,WD,Green 240GB (2018),853,45.9,44399,https://ssd.userbenchmark.com/SpeedTest/377351/WDC-WDS240G2G0A-00JH30
SSD,TS64GMSA720,Transcend,MSA720 mSATA 64GB,854,45.8,5,https://ssd.userbenchmark.com/SpeedTest/16849/TS64GMSA720
SSD,PB120GS25SSDR,Patriot,Blaze 120GB,855,45.8,1433,https://ssd.userbenchmark.com/SpeedTest/16087/Patriot-Blaze-SSD
SSD,,Crucial,C300-CTFDDAC064MAG 64GB,856,45.3,1109,https://ssd.userbenchmark.com/SpeedTest/3513/C300-CTFDDAC064MAG
SSD,CSSD-F90GB3-BK,Corsair,Force 3 90GB,857,45.3,1223,https://ssd.userbenchmark.com/SpeedTest/4312/Corsair-Force-3-SSD
SSD,,Intel,SSDSCIHF120A4H 120GB,858,44.9,138,https://ssd.userbenchmark.com/SpeedTest/12016/INTEL-SSDSCIHF120A4H
SSD,,OCZ,AGILITY3 128GB,859,44.8,387,https://ssd.userbenchmark.com/SpeedTest/5791/OCZ-AGILITY3
SSD,,Liteonit,LMT-32L3M 32GB,860,44.8,232,https://ssd.userbenchmark.com/SpeedTest/2902/LITEONIT-LMT-32L3M
SSD,PT120GS25SSDR,Patriot,Torch 120GB,861,44.2,93,https://ssd.userbenchmark.com/SpeedTest/24105/Patriot-Torch
SSD,,OCZ,AGILITY4 64GB,862,44.1,294,https://ssd.userbenchmark.com/SpeedTest/5686/OCZ-AGILITY4
SSD,,,SiImage 50GB,863,44,42,https://ssd.userbenchmark.com/SpeedTest/5297/SiImage
SSD,SSDSA2BZ200G3,Intel,710 Series 200GB,864,44,55,https://ssd.userbenchmark.com/SpeedTest/25022/INTEL-SSDSA2BZ200G3
SSD,,Liteonit,LAT-128M2S 128GB,865,43.9,343,https://ssd.userbenchmark.com/SpeedTest/3797/LITEONIT-LAT-128M2S
SSD,PB60GS25SSDR,Patriot,Blaze 60GB,866,43.9,460,https://ssd.userbenchmark.com/SpeedTest/18273/Patriot-Blaze
SSD,CSSD-F120GB2,Corsair,Force 120GB,867,43.6,1434,https://ssd.userbenchmark.com/SpeedTest/1321/Corsair-CSSD-F120GB2
SSD,C400-MTFDDAT064MAM,Micron,C400 RealSSD mSATA 64GB,868,43.6,149,https://ssd.userbenchmark.com/SpeedTest/6723/C400-MTFDDAT064MAM
SSD,MKNSSDCL120GB-DX,Mushkin,Callisto Deluxe 120GB,869,43.2,79,https://ssd.userbenchmark.com/SpeedTest/4237/MKNSSDCL120GB-DX
SSD,,,FM-25S3-120GBP3 120GB,870,43.1,327,https://ssd.userbenchmark.com/SpeedTest/8614/FM-25S3-120GBP3
SSD,,Ocz-vertex2,3.5 120GB,871,42.7,2375,https://ssd.userbenchmark.com/SpeedTest/736/OCZ-VERTEX2-35
SSD,SSDSA2CW120G3,Intel,320 Series 120GB,872,42.2,5569,https://ssd.userbenchmark.com/Intel-320-Series-120GB/Rating/1936
SSD,,Adata,SX300 64GB,873,42.1,54,https://ssd.userbenchmark.com/SpeedTest/3295/ADATA-SX300
SSD,WDS120G2G0A,WD,Green 120GB (2018),874,42,27480,https://ssd.userbenchmark.com/SpeedTest/411798/WDC-WDS120G2G0A-00JH
SSD,SSDSA2CW160G3,Intel,320 Series 160GB,875,41.8,8862,https://ssd.userbenchmark.com/SpeedTest/1192/INTEL-SSDSA2CW160G3
SSD,CSSD-F60GB3-BK,Corsair,Force 3 60GB,876,41.6,2659,https://ssd.userbenchmark.com/SpeedTest/2139/Corsair-Force-3-SSD
SSD,,OCZ,AGILITY3 180GB,877,41.6,278,https://ssd.userbenchmark.com/SpeedTest/1341/OCZ-AGILITY3
SSD,SDSSDP-256G-G25,SanDisk,SSD 256GB,878,41.6,1684,https://ssd.userbenchmark.com/SpeedTest/1151/SanDisk-SDSSDP256G
SSD,,OCZ,AGILITY3 60GB,879,41.5,10181,https://ssd.userbenchmark.com/SpeedTest/1654/OCZ-AGILITY3
SSD,,OCZ,AGILITY3 90GB,880,41.3,888,https://ssd.userbenchmark.com/SpeedTest/2120/OCZ-AGILITY3
SSD,SSDSA2BZ100G3,Intel,710 Series 100GB,881,41.3,198,https://ssd.userbenchmark.com/SpeedTest/9161/INTEL-SSDSA2BZ100G3
SSD,PI240GS25SSDR,Patriot,Inferno 240GB,882,41.2,17,https://ssd.userbenchmark.com/SpeedTest/21776/Patriot-Inferno-240GB-SSD
SSD,,PNY,SSD2SC240G3LC709B121-460P 240GB,883,40.9,320,https://ssd.userbenchmark.com/SpeedTest/10292/SSD2SC240G3LC709B121-460P
SSD,,Samsung,PM830 mSATA 32GB,884,40.8,635,https://ssd.userbenchmark.com/SpeedTest/2575/SAMSUNG-SSD-PM830-mSATA-32GB
SSD,,Intel,SSDSA2VP020G2 20GB,885,40.4,25,https://ssd.userbenchmark.com/SpeedTest/12923/INTEL-SSDSA2VP020G2
SSD,,,SandForce[290900] 240GB,886,40.4,10,https://ssd.userbenchmark.com/SpeedTest/3886/SandForce-290900-
SSD,,Samsung,470 Series SSD 128GB,887,39.7,624,https://ssd.userbenchmark.com/SpeedTest/4655/SAMSUNG-470-Series-SSD
SSD,,Samsung,MZ7PA128HMCD-010 128GB,888,39.5,1708,https://ssd.userbenchmark.com/SpeedTest/3873/SAMSUNG-MZ7PA128HMCD-010
SSD,CSSD-F60GB2,Corsair,Force 60GB,889,39.2,1075,https://ssd.userbenchmark.com/SpeedTest/301/Corsair-CSSD-F60GB2
SSD,SDSSDP-128G-G25,SanDisk,SSD 128GB,890,39.1,4964,https://ssd.userbenchmark.com/SpeedTest/330/SanDisk-SDSSDP128G
SSD,,Ocz-vertex2,3.5 240GB,891,39.1,91,https://ssd.userbenchmark.com/SpeedTest/5514/OCZ-VERTEX2-35
SSD,,Ocz-vertex2,3.5 115GB,892,39.1,1867,https://ssd.userbenchmark.com/SpeedTest/3209/OCZ-VERTEX2-35
SSD,,Samsung,PM810 2.5" 7mm 128GB,893,38.6,2194,https://ssd.userbenchmark.com/SpeedTest/6796/SAMSUNG-SSD-PM810-25--7mm-128GB
SSD,SSDSA2CW080G3,Intel,320 Series 80GB,894,38.4,2720,https://ssd.userbenchmark.com/SpeedTest/2723/INTEL-SSDSA2CW080G3
SSD,,OCZ,SOLID3 60GB,895,38.1,850,https://ssd.userbenchmark.com/SpeedTest/3568/OCZ-SOLID3
SSD,,PNY,SSD2SC240G3LC709B104-495 240GB,896,38,22,https://ssd.userbenchmark.com/SpeedTest/10642/SSD2SC240G3LC709B104-495
SSD,,Samsung,MZMPC032HBCD-000L1 32GB,897,38,474,https://ssd.userbenchmark.com/SpeedTest/1737/SAMSUNG-MZMPC032HBCD-000L1
SSD,,Corsair,Performance3 SSD 64GB,898,38,16,https://ssd.userbenchmark.com/SpeedTest/5387/Corsair-Performance3-SSD
SSD,,,FM-25S2S-120GBP2 120GB,899,37.7,246,https://ssd.userbenchmark.com/SpeedTest/3396/FM-25S2S-120GBP2
SSD,,Adata,S510 60GB,900,37.7,338,https://ssd.userbenchmark.com/SpeedTest/5619/ADATA-SSD-S510-60GB
SSD,,Kingston,SVP100S2128G 128GB,901,37.6,424,https://ssd.userbenchmark.com/SpeedTest/2509/KINGSTON-SVP100S2128G
SSD,,Crucial,MTFDBAK128MAG-1G1 128GB,902,37.6,668,https://ssd.userbenchmark.com/SpeedTest/1244/MTFDBAK128MAG-1G1
SSD,,OCZ,VERTEX2 60GB,903,37.5,3480,https://ssd.userbenchmark.com/SpeedTest/1338/OCZ-VERTEX2
SSD,,Samsung,PM81 128GB,904,37.4,49,https://ssd.userbenchmark.com/SpeedTest/1277/SAMSUNG-SSD-PM81
SSD,SVP200S390G,Kingston,SSDNow V+200 Series 90GB,905,37.3,456,https://ssd.userbenchmark.com/SpeedTest/3742/KINGSTON-SVP200S390G
SSD,,Apple,TS256C 251GB,906,37.1,380,https://ssd.userbenchmark.com/SpeedTest/1701/APPLE-SSD-TS256C
SSD,,Kingston,SVP100S264G 64GB,907,37,214,https://ssd.userbenchmark.com/SpeedTest/3007/KINGSTON-SVP100S264G
SSD,SDSSDP-064G-G25,SanDisk,SSD 64GB,908,36.9,2314,https://ssd.userbenchmark.com/SpeedTest/1471/SanDisk-SDSSDP064G
SSD,,,FM-25S2S-60GBP2 60GB,909,36.5,148,https://ssd.userbenchmark.com/SpeedTest/6020/FM-25S2S-60GBP2
SSD,SSDMCEAC030B301,Intel,525 Series mSATA 30GB,910,36.2,41,https://ssd.userbenchmark.com/SpeedTest/1644/INTEL-SSDMCEAC030B3
SSD,,Toshiba,THNS512GG8BBAA 512GB,911,36.2,64,https://ssd.userbenchmark.com/SpeedTest/5630/TOSHIBA-THNS512GG8BBAA
SSD,SDSA6GM-128G-1122,SanDisk,U110 128GB,912,36.2,745,https://ssd.userbenchmark.com/SpeedTest/11039/SanDisk-SSD-U110-128GB
SSD,PP60GS25SSDR,Patriot,Pyro 60GB,913,36,476,https://ssd.userbenchmark.com/SpeedTest/3406/Patriot-Pyro
SSD,,PNY,SSD2SC120G3LC709B121-460P 120GB,914,36,435,https://ssd.userbenchmark.com/SpeedTest/9690/SSD2SC120G3LC709B121-460P
SSD,SDSSDH120GG25,SanDisk,Ultra 120GB,915,35.9,421,https://ssd.userbenchmark.com/SpeedTest/2141/SanDisk-SDSSDH120GG25
SSD,,Sandisk,U100 256GB,916,35.9,312,https://ssd.userbenchmark.com/SpeedTest/6688/SanDisk-SSD-U100-256GB
SSD,,Team,XS2 SSD 60GB,917,35.7,38,https://ssd.userbenchmark.com/SpeedTest/9202/TEAM-XS2-SSD
SSD,,Corsair,CSSD-V128GB2 128GB,918,35.6,171,https://ssd.userbenchmark.com/SpeedTest/6077/Corsair-CSSD-V128GB2
SSD,SSDSA2M160G2GC,Intel,X25-M 160GB,919,35.5,5220,https://ssd.userbenchmark.com/SpeedTest/2803/INTEL-SSDSA2M160G2GC
SSD,CSSD-F480GB3-BK,Corsair,Force 3 480GB,920,35.4,130,https://ssd.userbenchmark.com/SpeedTest/16050/Corsair-Force-3-SSD
SSD,MKNSSDCL60GB-DX,Mushkin,Callisto Deluxe 60GB,921,35.3,184,https://ssd.userbenchmark.com/SpeedTest/9311/Mushkin-MKNSSDCL60GB-DX
SSD,,Sandisk,U100 128GB,922,35.2,1465,https://ssd.userbenchmark.com/SpeedTest/2827/SanDisk-SSD-U100-128GB
SSD,,OCZ,AGILITY2 115GB,923,35.2,164,https://ssd.userbenchmark.com/SpeedTest/4561/OCZ-AGILITY2
SSD,SSDSA2M120G2GC,Intel,X25-M 120GB,924,35.2,1238,https://ssd.userbenchmark.com/SpeedTest/993/INTEL-SSDSA2M120G2GC
SSD,,,CRUCIAL-CT28M225 128GB,925,35.1,10,https://ssd.userbenchmark.com/SpeedTest/6964/CRUCIAL-CT28M225
SSD,,Sandisk,U100 64GB,926,34.9,287,https://ssd.userbenchmark.com/SpeedTest/1019/SanDisk-SSD-U100-64GB
SSD,,Sandisk,SC032G 32GB,927,34.8,458,https://ssd.userbenchmark.com/SpeedTest/9220/SanDisk-SDSSDRC032G
SSD,,Sandisk,U100 252GB,928,34.8,132,https://ssd.userbenchmark.com/SpeedTest/7207/SanDisk-SSD-U100-252GB
SSD,CSSD-F115GB2,Corsair,Force 115GB,929,34.6,169,https://ssd.userbenchmark.com/SpeedTest/455/Corsair-CSSD-F115GB2-A
SSD,SSDSA2M080G2GC,Intel,X25-M 80GB,930,34.4,8576,https://ssd.userbenchmark.com/SpeedTest/1145/INTEL-SSDSA2M080G2GC
SSD,PI100GS25SSDR,Patriot,Inferno 100GB,931,34.4,12,https://ssd.userbenchmark.com/SpeedTest/22519/Patriot-Inferno-100GB-SSD
SSD,,OCZ,VERTEX2 100GB,932,34.2,507,https://ssd.userbenchmark.com/SpeedTest/2400/OCZ-VERTEX2
SSD,,OCZ,AGILITY3 480GB,933,34,528,https://ssd.userbenchmark.com/SpeedTest/5217/OCZ-AGILITY3
SSD,,Ocz-vertex2,3.5 180GB,934,33.9,97,https://ssd.userbenchmark.com/SpeedTest/2608/OCZ-VERTEX2-35
SSD,PI60GS25SSDR,Patriot,Inferno 60GB,935,33.9,110,https://ssd.userbenchmark.com/SpeedTest/2811/Patriot-Inferno-60GB-SSD
SSD,,Samsung,PM810 mSATA 128GB,936,33.5,255,https://ssd.userbenchmark.com/SpeedTest/10016/SAMSUNG-SSD-PM810-mSATA-128GB
SSD,,OCZ,VERTEX2 160GB,937,33.4,78,https://ssd.userbenchmark.com/SpeedTest/8902/OCZ-VERTEX2
SSD,CSSD-F40GB2,Corsair,Force 40GB,938,32.8,260,https://ssd.userbenchmark.com/SpeedTest/7389/Corsair-CSSD-F40GB2-A
SSD,,Sandisk,U100 124GB,939,32.8,187,https://ssd.userbenchmark.com/SpeedTest/6235/SanDisk-SSD-U100-124GB
SSD,,Samsung,470 Series SSD 64GB,940,32.6,611,https://ssd.userbenchmark.com/SpeedTest/7582/SAMSUNG-470-Series-SSD
SSD,SNV325S2,Kingston,SSDNow V+ Series 128GB,941,32.4,511,https://ssd.userbenchmark.com/SpeedTest/7304/KINGSTON-SNV325S2
SSD,SNVP325S264GB,Kingston,SSDNow V+ Series 64GB,942,32.4,433,https://ssd.userbenchmark.com/SpeedTest/2589/KINGSTON-SNVP325S264GB
SSD,,Ocz-vertex2,3.5 90GB,943,31.9,487,https://ssd.userbenchmark.com/SpeedTest/2397/OCZ-VERTEX2-35
SSD,,Toshiba,THNS064GG2BNAA 64GB,944,31.9,31,https://ssd.userbenchmark.com/SpeedTest/6726/TOSHIBA-THNS064GG2BNAA
SSD,,Samsung,MZMPA128HMFU-000H1 128GB,945,31.8,646,https://ssd.userbenchmark.com/SpeedTest/4995/SAMSUNG-MZMPA128HMFU-000H1
SSD,SV200S3128G,Kingston,SSDNow V Series 128GB,946,31.7,113,https://ssd.userbenchmark.com/SpeedTest/2473/KINGSTON-SV200S3128G
SSD,,Intel,SSDSA2CT040G3 40GB,947,31.7,1048,https://ssd.userbenchmark.com/SpeedTest/5899/INTEL-SSDSA2CT040G3
SSD,,OCZ,VERTEX2 50GB,948,31.7,218,https://ssd.userbenchmark.com/SpeedTest/3237/OCZ-VERTEX2
SSD,,Corsair,CSSD-F80GBP2 90GB,949,31.6,110,https://ssd.userbenchmark.com/SpeedTest/7896/Corsair-CSSD-F80GBP2
SSD,,Sandisk,U100 SMG2 126GB,950,31.5,230,https://ssd.userbenchmark.com/SpeedTest/2375/SanDisk-SSD-U100-SMG2
SSD,,Toshiba,THNS128GG4BBAA 128GB,951,31.3,297,https://ssd.userbenchmark.com/SpeedTest/3481/TOSHIBA-THNS128GG4BBAA
SSD,,OCZ,VERTEX PLUS 120GB,952,30.8,629,https://ssd.userbenchmark.com/SpeedTest/5805/OCZ-VERTEX-PLUS
SSD,,OCZ,VERTEX 128GB,953,30.7,356,https://ssd.userbenchmark.com/SpeedTest/2560/OCZ-VERTEX
SSD,,Sandisk,U110 24GB,954,30.6,3,https://ssd.userbenchmark.com/SpeedTest/11223/SanDisk-SSD-U110-24GB
SSD,NOC-MSATA-60G,OCZ,Nocti Series mSATA 60GB,955,30.6,43,https://ssd.userbenchmark.com/SpeedTest/4546/OCZ-NOCTI
SSD,,Sandisk,U100 24GB,956,30.4,871,https://ssd.userbenchmark.com/SpeedTest/3926/SanDisk-SSD-U100-24GB
SSD,,OCZ,VERTEX-PLUS 120GB,957,30.1,213,https://ssd.userbenchmark.com/SpeedTest/4685/OCZ-VERTEX-PLUS
SSD,SSDSA1M160G2HP,Intel,X18-M 160GB,958,30.1,341,https://ssd.userbenchmark.com/SpeedTest/3864/INTEL-SSDSA1M160G2HP
SSD,,Samsung,MZMPA064HMDR-000 64GB,959,29.7,22,https://ssd.userbenchmark.com/SpeedTest/5090/SAMSUNG-MZMPA064HMDR-000
SSD,SSDSA2M040G2GC,Intel,X25-M 40GB,960,29.5,1325,https://ssd.userbenchmark.com/SpeedTest/5085/INTEL-SSDSA2M040G2GC
SSD,CSSD-V60GB2A,Corsair,Nova 2 60GB,961,29.2,116,https://ssd.userbenchmark.com/SpeedTest/8360/Corsair-Nova-2-SSD
SSD,,Patriot,Torqx 2 64GB SSD,962,29,234,https://ssd.userbenchmark.com/SpeedTest/5143/Patriot-Torqx-2-64GB-SSD
SSD,,Toshiba,THNS128GG4BAAA-NonFDE 128GB,963,28.1,280,https://ssd.userbenchmark.com/SpeedTest/5893/TOSHIBA-THNS128GG4BAAA-NonFDE
SSD,SV200S364G,Kingston,SSDNow V Series 64GB,964,28.1,877,https://ssd.userbenchmark.com/SpeedTest/3816/KINGSTON-SV200S364G
SSD,,Corsair,CSSD-V64GB2 64GB,965,28,147,https://ssd.userbenchmark.com/SpeedTest/5429/Corsair-CSSD-V64GB2
SSD,,Toshiba,THNSNW128GMCP 128GB,966,27.6,76,https://ssd.userbenchmark.com/SpeedTest/5430/Toshiba-THNSNW128GMCP
SSD,,OCZ,VERTEX2 80GB,967,27.5,173,https://ssd.userbenchmark.com/SpeedTest/4175/OCZ-VERTEX2
SSD,,Sandisk,i100 24GB,968,27.4,660,https://ssd.userbenchmark.com/SpeedTest/2946/SanDisk-SSD-i100-24GB
SSD,,OCZ,AGILITY3 360GB,969,27.3,146,https://ssd.userbenchmark.com/SpeedTest/3757/OCZ-AGILITY3
SSD,V4-CT256V4SSD2,Crucial,V4 256GB,970,27.1,173,https://ssd.userbenchmark.com/SpeedTest/4100/V4-CT256V4SSD2
SSD,,Patriot,Torqx 2 32GB SSD,971,26.9,128,https://ssd.userbenchmark.com/SpeedTest/4330/Patriot-Torqx-2-32GB-SSD
SSD,NOC-MSATA-120G,OCZ,Nocti Series mSATA 120GB,972,26.7,138,https://ssd.userbenchmark.com/SpeedTest/2316/OCZ-NOCTI
SSD,V4-CT128V4SSD2,Crucial,V4 128GB,973,26.6,166,https://ssd.userbenchmark.com/SpeedTest/5400/V4-CT128V4SSD2
SSD,,Samsung,MMDOE56G5MXP-0VB 256GB,974,26.5,97,https://ssd.userbenchmark.com/SpeedTest/2430/SAMSUNG-MMDOE56G5MXP-0VB
SSD,,OCZ,VERTEX-TURBO 32GB,975,26.5,49,https://ssd.userbenchmark.com/SpeedTest/10536/OCZ-VERTEX-TURBO
SSD,,Samsung,MZMPA032HMCD-000 32GB,976,26.2,13,https://ssd.userbenchmark.com/SpeedTest/13406/SAMSUNG-MZMPA032HMCD-000
SSD,,Corsair,CMFSSD-64GBG2D 64GB,977,25.7,185,https://ssd.userbenchmark.com/SpeedTest/1848/CORSAIR-CMFSSD-64GBG2D
SSD,,Corsair,CMFSSD-256GBG2D 256GB,978,25.3,124,https://ssd.userbenchmark.com/SpeedTest/4873/CORSAIR-CMFSSD-256GBG2D
SSD,,OCZ,SUMMIT 128GB,979,25.3,45,https://ssd.userbenchmark.com/SpeedTest/4737/OCZ-SUMMIT
SSD,,OCZ,VERTEX-PLUS 60GB,980,25.1,586,https://ssd.userbenchmark.com/SpeedTest/5101/OCZ-VERTEX-PLUS
SSD,SV200S3256G,Kingston,SSDNow V Series 256GB,981,25,527,https://ssd.userbenchmark.com/SpeedTest/110/KINGSTON-SV200S3256G
SSD,,OCZ,NOCTI 30GB,982,24.9,59,https://ssd.userbenchmark.com/SpeedTest/6687/OCZ-NOCTI
SSD,,OCZ,VERTEX 64GB,983,24.9,440,https://ssd.userbenchmark.com/SpeedTest/2798/OCZ-VERTEX
SSD,,OCZ,PETROL 64GB,984,24.7,36,https://ssd.userbenchmark.com/SpeedTest/9027/OCZ-PETROL
SSD,CSSD-V30GB2A,Corsair,Nova 2 30GB,985,24.3,94,https://ssd.userbenchmark.com/SpeedTest/15718/Corsair-Nova-2-SSD
SSD,,Samsung,PM800 Series 2.5" 256GB,986,24.1,733,https://ssd.userbenchmark.com/SpeedTest/5330/SAMSUNG-SSD-PM800-Series-25--256GB
SSD,,,CSSD-V60GB2 60GB,987,23.8,127,https://ssd.userbenchmark.com/SpeedTest/2886/CSSD-V60GB2
SSD,,Samsung,PM800 2.5" 128GB,988,23.6,761,https://ssd.userbenchmark.com/SpeedTest/4482/SAMSUNG-SSD-PM800-25--128GB
SSD,,Samsung,MZMPA024HMCD-000L1 24GB,989,23.4,115,https://ssd.userbenchmark.com/SpeedTest/12709/SAMSUNG-MZMPA024HMCD-000L1
SSD,,Samsung,PB22-JS3 FDE 2.5" 128GB,990,23.2,648,https://ssd.userbenchmark.com/SpeedTest/4180/SAMSUNG-SSD-PB22-JS3-FDE-25--128GB
SSD,,Samsung,PB22-JS3 FDE 2.5" 256GB,991,23.2,169,https://ssd.userbenchmark.com/SpeedTest/4863/SAMSUNG-SSD-PB22-JS3-FDE-25--256GB
SSD,,Sandisk,U100 16GB,992,22.7,311,https://ssd.userbenchmark.com/SpeedTest/9035/SanDisk-SSD-U100-16GB
SSD,,Kingston,SV100S2128G 128GB,993,22.6,832,https://ssd.userbenchmark.com/SpeedTest/2099/KINGSTON-SV100S2128G
SSD,,Kingston,SMS100S232G 32GB,994,22.5,25,https://ssd.userbenchmark.com/SpeedTest/7090/KINGSTON-SMS100S232G
SSD,,Corsair,CSSD-V32GB2 32GB,995,22.4,94,https://ssd.userbenchmark.com/SpeedTest/13318/Corsair-CSSD-V32GB2
SSD,,Kingston,SV100S2 256GB,996,22.4,104,https://ssd.userbenchmark.com/SpeedTest/3014/KINGSTON-SV100S2
SSD,,Samsung,PM800 TH 64GB,997,22.1,285,https://ssd.userbenchmark.com/SpeedTest/7563/SAMSUNG-SSD-PM800-TH-64GB
SSD,,Samsung,MMCRE28G8MXP-0VBL1 128GB,998,21.7,416,https://ssd.userbenchmark.com/SpeedTest/3630/SAMSUNG-MMCRE28G8MXP-0VBL1
SSD,,Sandisk,i100 16GB,999,21.5,121,https://ssd.userbenchmark.com/SpeedTest/6521/SanDisk-SSD-i100-16GB
